gender,age,race_ethnicity,employment,state_name,vote_trump,vote_biden
Female,26,White,Unemployed,Ohio,0,0
Female,25,White,Employed,Massachusetts,0,1
Male,39,White,Not in labor force,Washington,0,1
Female,47,East Asian,Unemployed,California,0,0
Female,63,White,Not in labor force,Oklahoma,0,0
Male,29,White,Employed,New York,1,0
Male,55,White,Employed,Florida,1,0
Female,18,White,Unemployed,Mississippi,1,0
Female,52,Black or African American,Employed,North Carolina,0,1
Male,51,White,Other,Kansas,0,1
Female,49,White,Not in labor force,Texas,1,0
Female,23,White,Employed,Oregon,0,0
Male,60,White,Not in labor force,Colorado,0,0
Female,57,White,Employed,Virginia,1,0
Female,22,White,Unemployed,Wisconsin,0,1
Male,19,Black or African American,Unemployed,Pennsylvania,0,1
Male,57,White,Employed,North Carolina,1,0
Male,42,White,Not in labor force,Oregon,0,0
Female,58,White,Not in labor force,Mississippi,0,0
Female,62,White,Employed,Texas,0,1
Male,44,White,Student,Illinois,0,0
Female,31,White,Employed,North Carolina,0,1
Female,76,White,Not in labor force,Ohio,1,0
Female,64,White,Other,New York,0,0
Male,41,White,Unemployed,California,0,0
Female,29,Other,Unemployed,Wisconsin,0,0
Female,64,White,Unemployed,Florida,0,0
Male,27,White,Employed,Utah,0,1
Female,19,Other,Employed,Mississippi,0,1
Male,41,White,Employed,Indiana,1,0
Female,27,White,Employed,Texas,0,1
Female,39,White,Not in labor force,California,0,1
Male,19,Black or African American,Student,Georgia,0,0
Female,66,White,Employed,California,1,0
Male,40,Other,Employed,Texas,1,0
Male,43,Black or African American,Employed,South Carolina,0,1
Male,34,White,Unemployed,Iowa,1,0
Male,75,White,Not in labor force,Florida,1,0
Male,26,White,Unemployed,Pennsylvania,0,0
Female,48,American Indian or Alaska Native,Employed,Oklahoma,0,0
Female,28,Other,Unemployed,California,0,1
Male,65,White,Employed,Pennsylvania,1,0
Female,40,White,Employed,Louisiana,1,0
Male,60,White,Employed,California,0,0
Female,19,White,Employed,Florida,0,0
Male,36,White,Unemployed,Virginia,1,0
Male,39,Other,Employed,California,0,1
Female,57,White,Employed,Minnesota,1,0
Male,44,White,Employed,California,0,0
Male,49,White,Not in labor force,Kentucky,0,1
Female,47,Black or African American,Employed,California,0,0
Male,47,White,Employed,Massachusetts,1,0
Female,37,White,Employed,Pennsylvania,0,0
Male,56,White,Employed,Texas,1,0
Male,51,Other,Employed,Pennsylvania,1,0
Male,39,White,Employed,South Carolina,0,1
Male,40,White,Employed,New York,1,0
Male,43,White,Employed,Arizona,0,0
Male,73,White,Employed,New Jersey,0,0
Male,40,White,Employed,Washington,0,1
Female,31,Other,Unemployed,Arkansas,1,0
Male,69,Black or African American,Not in labor force,New York,0,1
Male,67,White,Employed,Connecticut,0,1
Female,22,Black or African American,Student,California,0,0
Female,72,Black or African American,Not in labor force,Pennsylvania,0,0
Male,63,White,Employed,Illinois,1,0
Male,73,White,Employed,Virginia,0,1
Male,70,White,Not in labor force,California,0,0
Male,59,White,Not in labor force,Ohio,0,1
Female,48,Black or African American,Employed,Maryland,0,1
Male,29,White,Employed,Missouri,0,0
Male,42,White,Employed,Texas,1,0
Male,50,White,Unemployed,Arizona,1,0
Male,53,White,Employed,Pennsylvania,1,0
Male,29,White,Employed,Missouri,0,0
Male,30,Other,Employed,Tennessee,0,1
Male,20,White,Employed,Texas,0,0
Male,36,White,Employed,New York,0,1
Female,58,White,Not in labor force,West Virginia,1,0
Female,37,Black or African American,Employed,Pennsylvania,0,1
Male,25,Other,Not in labor force,Ohio,0,1
Female,64,White,Not in labor force,North Carolina,0,1
Female,67,White,Not in labor force,Pennsylvania,0,1
Female,47,White,Employed,Michigan,1,0
Female,51,White,Not in labor force,New Jersey,0,0
Female,37,White,Not in labor force,North Carolina,0,1
Female,39,White,Employed,Iowa,0,0
Female,40,White,Employed,Tennessee,0,1
Male,37,White,Employed,Florida,0,1
Female,74,White,Not in labor force,Pennsylvania,1,0
Female,62,White,Unemployed,Connecticut,0,0
Male,46,White,Employed,Ohio,1,0
Female,41,White,Employed,New York,1,0
Female,58,White,Employed,Florida,0,1
Female,61,White,Employed,Pennsylvania,0,0
Male,19,White,Unemployed,California,0,1
Male,39,White,Employed,Oregon,0,0
Female,37,White,Unemployed,North Carolina,0,0
Female,33,White,Other,Kansas,1,0
Female,69,Black or African American,Not in labor force,Missouri,0,1
Male,72,Other Asian or Pacific Islander,Not in labor force,Michigan,1,0
Male,38,White,Employed,New York,1,0
Female,18,White,Other,Michigan,0,1
Female,38,White,Employed,Delaware,1,0
Female,42,White,Not in labor force,California,0,1
Female,66,Other,Not in labor force,Florida,1,0
Male,41,White,Employed,Texas,1,0
Male,42,White,Employed,New York,1,0
Female,60,White,Not in labor force,Illinois,1,0
Female,57,White,Employed,New York,0,1
Female,76,White,Not in labor force,Illinois,0,0
Female,19,Other,Student,New York,0,1
Female,27,Black or African American,Employed,Ohio,0,1
Female,57,Other,Employed,Alabama,0,1
Female,37,White,Employed,Maryland,1,0
Male,38,White,Employed,Kansas,0,1
Male,42,White,Employed,Virginia,1,0
Male,77,White,Employed,New Jersey,0,1
Female,65,White,Employed,California,0,1
Male,40,White,Employed,New York,0,1
Female,78,White,Not in labor force,New Jersey,1,0
Male,39,White,Employed,Connecticut,0,1
Female,53,White,Employed,North Carolina,1,0
Male,47,White,Employed,Tennessee,0,1
Male,39,White,Employed,New York,1,0
Female,30,White,Employed,Tennessee,1,0
Male,43,White,Employed,California,0,1
Female,67,White,Employed,Florida,1,0
Female,83,White,Not in labor force,New Jersey,0,1
Male,46,White,Unemployed,California,1,0
Female,30,White,Employed,New Hampshire,0,1
Female,68,White,Not in labor force,Pennsylvania,1,0
Male,41,White,Employed,California,0,1
Female,55,White,Employed,Arkansas,0,0
Female,68,White,Not in labor force,New York,1,0
Male,68,White,Employed,Pennsylvania,0,1
Female,19,Black or African American,Employed,California,0,1
Male,64,White,Not in labor force,Pennsylvania,0,1
Female,56,Black or African American,Employed,Missouri,0,1
Male,51,Other,Employed,New York,1,0
Female,29,White,Employed,Ohio,0,1
Male,33,White,Employed,California,0,0
Male,30,White,Unemployed,Missouri,1,0
Female,60,White,Not in labor force,Ohio,1,0
Male,30,Other,Unemployed,Florida,0,1
Male,42,White,Employed,New York,0,1
Male,46,White,Employed,Ohio,1,0
Male,57,White,Employed,Massachusetts,1,0
Male,30,Other,Employed,Alabama,0,0
Female,64,Black or African American,Not in labor force,Missouri,0,0
Female,46,White,Employed,Texas,0,1
Male,39,White,Employed,Illinois,1,0
Male,31,White,Employed,Maryland,0,1
Male,28,Black or African American,Student,Florida,0,1
Female,60,White,Employed,Virginia,0,0
Female,79,White,Not in labor force,Ohio,1,0
Female,57,White,Employed,New York,1,0
Male,36,White,Employed,Michigan,1,0
Male,64,White,Employed,Pennsylvania,0,0
Male,68,White,Not in labor force,North Carolina,0,1
Female,57,Black or African American,Employed,New York,0,1
Male,25,Black or African American,Employed,Georgia,0,1
Female,46,White,Employed,Ohio,0,0
Male,51,White,Employed,Arizona,1,0
Male,58,Black or African American,Unemployed,Georgia,0,1
Male,63,White,Not in labor force,Ohio,1,0
Male,24,Black or African American,Employed,New York,0,1
Male,67,White,Not in labor force,Ohio,0,0
Male,43,White,Employed,New York,1,0
Female,59,East Asian,Employed,New York,0,1
Male,73,White,Not in labor force,Alabama,0,1
Male,54,White,Employed,Georgia,1,0
Male,60,White,Not in labor force,Wisconsin,0,1
Male,42,White,Student,California,0,1
Male,63,White,Not in labor force,New York,0,1
Male,40,White,Employed,Illinois,0,1
Male,49,White,Employed,Florida,0,1
Male,21,Black or African American,Employed,Florida,0,1
Male,60,White,Not in labor force,Missouri,1,0
Male,71,White,Not in labor force,Ohio,1,0
Male,33,White,Employed,Pennsylvania,0,1
Male,58,White,Employed,Ohio,1,0
Female,55,Black or African American,Not in labor force,Texas,0,1
Male,59,White,Not in labor force,Arizona,0,1
Male,83,White,Not in labor force,New Jersey,1,0
Male,64,Black or African American,Employed,Florida,0,1
Male,48,White,Employed,Michigan,0,1
Male,45,White,Employed,North Carolina,0,1
Male,56,White,Employed,Wisconsin,1,0
Female,23,Other,Other,Illinois,0,0
Male,68,White,Not in labor force,Florida,1,0
Male,37,White,Employed,Georgia,1,0
Female,40,White,Employed,Florida,0,0
Male,35,White,Employed,Texas,0,1
Female,66,Black or African American,Not in labor force,Indiana,0,1
Male,45,White,Unemployed,Alabama,0,0
Male,45,Other,Employed,Wisconsin,0,1
Male,61,White,Employed,Arizona,1,0
Female,72,White,Not in labor force,Iowa,0,1
Male,67,White,Employed,South Carolina,1,0
Male,55,White,Employed,New Hampshire,1,0
Male,20,White,Employed,Colorado,1,0
Male,46,White,Employed,Indiana,1,0
Female,64,White,Not in labor force,Kentucky,0,1
Female,38,White,Employed,Michigan,1,0
Female,68,East Asian,Not in labor force,New Jersey,1,0
Male,64,White,Employed,California,0,1
Male,37,White,Employed,Texas,0,1
Male,59,White,Employed,New York,1,0
Male,52,White,Not in labor force,Washington,0,0
Female,63,White,Not in labor force,Minnesota,0,1
Male,59,White,Employed,Wisconsin,0,1
Female,77,White,Not in labor force,Louisiana,0,1
Female,59,White,Employed,Georgia,0,1
Male,50,White,Employed,Illinois,0,1
Male,60,White,Not in labor force,Wisconsin,0,1
Male,64,White,Employed,Florida,1,0
Male,42,White,Employed,California,0,0
Male,23,Other,Employed,California,0,1
Male,43,East Asian,Unemployed,California,0,1
Female,58,White,Employed,New York,0,0
Male,41,White,Employed,California,1,0
Female,57,East Asian,Unemployed,California,0,1
Male,67,White,Not in labor force,Illinois,1,0
Male,20,Other Asian or Pacific Islander,Employed,New York,0,1
Male,40,Other Asian or Pacific Islander,Employed,Georgia,1,0
Female,42,White,Employed,Washington,0,1
Male,41,White,Employed,California,1,0
Female,32,White,Unemployed,Alabama,0,1
Female,26,White,Not in labor force,New Jersey,0,1
Female,63,Black or African American,Not in labor force,Ohio,0,1
Female,28,Other Asian or Pacific Islander,Unemployed,New Jersey,0,0
Male,71,White,Not in labor force,Kentucky,1,0
Female,43,Black or African American,Employed,New Jersey,0,1
Male,42,White,Employed,Illinois,1,0
Female,18,White,Employed,New York,0,1
Female,61,White,Employed,Maine,1,0
Female,24,White,Not in labor force,Oregon,1,0
Female,27,Black or African American,Student,Georgia,0,0
Female,75,White,Not in labor force,Tennessee,0,1
Female,29,White,Employed,Virginia,0,1
Female,42,White,Not in labor force,Virginia,0,1
Male,31,White,Unemployed,Missouri,0,0
Female,26,White,Not in labor force,Alabama,1,0
Male,79,White,Not in labor force,New Jersey,1,0
Female,53,White,Not in labor force,South Dakota,0,0
Female,67,White,Not in labor force,New York,0,0
Male,65,White,Employed,Connecticut,0,1
Female,70,White,Not in labor force,Wisconsin,0,0
Male,41,Black or African American,Unemployed,New Jersey,0,1
Male,23,White,Unemployed,Iowa,0,1
Female,62,White,Not in labor force,Pennsylvania,0,0
Female,29,Black or African American,Employed,Pennsylvania,0,0
Male,52,East Asian,Not in labor force,Hawaii,1,0
Female,72,Black or African American,Not in labor force,Wisconsin,0,1
Male,42,Black or African American,Employed,Georgia,0,0
Male,25,White,Employed,Texas,0,0
Male,48,White,Employed,Iowa,1,0
Male,48,White,Employed,Arkansas,1,0
Male,18,White,Employed,Florida,1,0
Female,68,White,Not in labor force,Arkansas,1,0
Female,47,Black or African American,Employed,New Jersey,0,1
Female,67,White,Employed,California,1,0
Male,18,Other,Student,Georgia,0,1
Female,28,White,Employed,Alabama,0,0
Female,68,White,Employed,California,0,1
Male,57,White,Employed,New Jersey,0,1
Male,58,White,Employed,Pennsylvania,0,1
Female,67,White,Not in labor force,North Dakota,1,0
Male,79,White,Not in labor force,Pennsylvania,1,0
Male,49,White,Unemployed,Texas,0,1
Female,48,White,Employed,Georgia,0,1
Male,62,White,Not in labor force,Maryland,0,1
Female,55,White,Employed,Virginia,0,1
Male,40,White,Employed,Illinois,1,0
Female,25,White,Employed,Tennessee,1,0
Female,69,White,Not in labor force,New Jersey,1,0
Male,38,White,Employed,Texas,1,0
Female,68,White,Other,Virginia,1,0
Male,29,Other,Employed,Mississippi,0,1
Female,65,White,Not in labor force,Texas,1,0
Female,55,White,Not in labor force,Iowa,0,0
Female,60,White,Not in labor force,New York,0,0
Male,40,White,Employed,Florida,1,0
Male,76,White,Not in labor force,Virginia,0,1
Female,72,Black or African American,Not in labor force,Mississippi,0,0
Female,75,White,Not in labor force,Idaho,1,0
Male,76,White,Not in labor force,New York,1,0
Female,78,White,Not in labor force,Oregon,1,0
Female,82,Other,Not in labor force,Virginia,1,0
Male,18,White,Employed,Massachusetts,0,1
Male,76,White,Not in labor force,Florida,1,0
Male,43,White,Employed,New York,1,0
Male,41,White,Employed,Ohio,1,0
Female,29,Black or African American,Employed,Georgia,0,1
Male,22,White,Student,Illinois,0,0
Female,55,Other,Unemployed,Florida,0,1
Male,67,White,Not in labor force,New Jersey,1,0
Female,62,White,Not in labor force,Massachusetts,0,1
Male,33,Other Asian or Pacific Islander,Employed,Massachusetts,0,1
Male,37,White,Unemployed,Indiana,1,0
Female,36,Other,Not in labor force,Alabama,0,0
Female,47,White,Not in labor force,Alabama,1,0
Female,75,Other,Not in labor force,Idaho,0,1
Male,39,White,Employed,New York,0,1
Female,74,White,Not in labor force,Illinois,1,0
Male,65,White,Not in labor force,California,0,1
Male,25,White,Employed,Texas,1,0
Male,27,Other,Unemployed,Illinois,1,0
Female,33,White,Not in labor force,Oklahoma,0,0
Male,25,White,Employed,Missouri,1,0
Female,70,White,Not in labor force,North Carolina,0,1
Male,40,White,Employed,Georgia,1,0
Male,35,White,Employed,Washington,0,1
Male,19,White,Student,Indiana,0,1
Male,72,White,Not in labor force,Texas,0,1
Male,70,White,Employed,Pennsylvania,0,1
Male,41,White,Employed,North Carolina,1,0
Female,71,White,Employed,Arizona,0,1
Male,53,White,Employed,California,0,1
Female,45,White,Not in labor force,Texas,0,1
Female,27,White,Unemployed,Illinois,1,0
Male,36,White,Not in labor force,Washington,1,0
Female,42,Black or African American,Employed,Texas,0,0
Female,43,White,Not in labor force,Missouri,0,0
Male,60,Black or African American,Not in labor force,Colorado,0,1
Male,20,White,Employed,Tennessee,0,0
Male,32,Black or African American,Employed,Florida,0,1
Female,64,White,Employed,Florida,1,0
Male,51,White,Employed,Pennsylvania,0,1
Female,37,White,Not in labor force,Pennsylvania,0,0
Male,29,Other,Employed,Florida,0,1
Male,59,Black or African American,Not in labor force,California,1,0
Male,55,White,Employed,Mississippi,1,0
Male,38,White,Employed,Virginia,0,0
Male,19,White,Student,Utah,1,0
Female,34,White,Not in labor force,California,0,0
Male,58,White,Employed,Texas,1,0
Male,34,White,Employed,Pennsylvania,0,1
Male,41,American Indian or Alaska Native,Employed,California,0,1
Male,43,Black or African American,Unemployed,Missouri,0,1
Male,45,White,Not in labor force,Ohio,0,0
Male,33,White,Employed,Michigan,0,0
Male,41,White,Employed,Maryland,1,0
Male,44,White,Employed,Virginia,0,1
Male,41,White,Employed,New York,1,0
Male,68,White,Not in labor force,Washington,1,0
Male,47,White,Unemployed,Utah,1,0
Male,45,White,Employed,California,1,0
Male,31,White,Employed,Arizona,0,0
Female,36,White,Other,Washington,0,1
Male,43,Other Asian or Pacific Islander,Employed,Hawaii,0,1
Male,22,White,Employed,Virginia,0,1
Female,43,Black or African American,Employed,Arizona,0,1
Male,50,White,Employed,Pennsylvania,0,0
Female,18,Other Asian or Pacific Islander,Student,New York,0,0
Male,63,White,Not in labor force,Wisconsin,0,1
Male,29,White,Employed,Wyoming,0,0
Female,24,White,Employed,Ohio,1,0
Female,55,White,Unemployed,California,0,0
Female,24,Other Asian or Pacific Islander,Employed,New York,0,1
Female,36,Other,Employed,Massachusetts,0,1
Male,76,White,Not in labor force,New Jersey,1,0
Female,48,White,Unemployed,Missouri,1,0
Female,48,Black or African American,Employed,North Carolina,0,1
Female,29,White,Employed,Pennsylvania,0,0
Male,46,White,Not in labor force,Ohio,1,0
Male,37,White,Employed,New York,1,0
Female,31,Black or African American,Employed,Mississippi,0,1
Female,33,White,Employed,Alabama,0,1
Male,50,White,Employed,Virginia,0,1
Male,80,White,Not in labor force,Pennsylvania,1,0
Female,62,Other,Not in labor force,Virginia,0,0
Male,41,White,Employed,Maine,0,1
Male,62,White,Not in labor force,Arizona,0,0
Male,31,White,Employed,Missouri,1,0
Male,44,East Asian,Employed,California,0,1
Female,35,Other,Employed,North Carolina,0,1
Female,69,White,Not in labor force,Arizona,1,0
Male,38,White,Employed,Washington,1,0
Male,21,White,Employed,California,1,0
Male,25,White,Employed,Kansas,1,0
Male,58,White,Employed,Louisiana,1,0
Male,40,White,Employed,Pennsylvania,0,1
Female,30,White,Not in labor force,Alabama,1,0
Female,65,White,Not in labor force,Washington,1,0
Male,34,White,Employed,Texas,1,0
Male,36,White,Employed,Texas,1,0
Male,21,White,Student,Maryland,0,0
